timestamp,interface,control_scheme,capacity,throughput,goodput,latency_99,latency_95,latency_median,filename,DAGOR_BETA,BREAKWATERD_LOAD_SHEDDING,BREAKWATERD_B,BREAKWATER_A,BREAKWATERD_RTT,PRICE_STEP,BREAKWATERD_A,DAGOR_ADMISSION_LEVEL_UPDATE_INTERVAL,PRICE_UPDATE_RATE,INTERCEPT,CHARON_TRACK_PRICE,DAGOR_UMAX,DAGOR_QUEUING_THRESHOLD,BREAKWATER_B,LAZY_UPDATE,RATE_LIMITING,BREAKWATER_TRACK_CREDIT,BREAKWATER_CLIENT_EXPIRATION,LATENCY_THRESHOLD,BREAKWATER_INITIAL_CREDIT,DAGOR_ALPHA,BREAKWATER_LOAD_SHEDDING,BREAKWATER_SLO,TOKEN_UPDATE_RATE,BREAKWATERD_SLO,BREAKWATER_RTT,BREAKWATERD_INITIAL_CREDIT,LOAD_SHEDDING,BREAKWATERD_CLIENT_EXPIRATION,PRICE_STRATEGY
0608_0446,motivate-set,charon,16000,4583.19840784038,4583.19840784038,38.64765851999998,32.08148959999999,24.621696,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-16000-0608_0446.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0411,motivate-get,charon,26000,7222.429952122774,7182.396787592565,29.731185830000037,19.84010095,7.105243,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-26000-0608_0411.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_2255,motivate-get,breakwater,18000,8873.85802788138,8125.4160211980525,69.256917,40.759334,11.093388,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-18000-0607_2255.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0401,motivate-set,charon,10000,3703.337881966807,3703.337881966807,34.62439629,28.068331750000002,24.0698085,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-10000-0608_0401.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0837,S_149998854,breakwater,1000,999.3516517475575,999.3516517475575,116.45503655,114.9266335,112.9965785,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-1000-0608_0837.json,0.01,true,0.02,0.2895180150248522,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,1.2813105474595612,false,true,false,82us,100us,1776,0.05,true,4618us,10ms,12500us,18779us,400,true,10ms,step
0608_0509,motivate-get,breakwater,30000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-30000-0608_0509.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1539,motivate-get,breakwater,22000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-22000-0607_1539.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0106,S_102000854,breakwater,1000,968.2385862433108,968.2385862433108,45.53544447999999,44.042792399999996,41.784457,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-1000-0608_0106.json,0.01,true,0.02,26.040867251256383,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.0,false,true,false,1000us,100us,1,0.05,true,1420us,10ms,12500us,2654us,400,true,10ms,step
0608_0201,motivate-get,charon,18000,6637.858370880955,6633.665867057341,22.997945140000034,13.834927599999999,5.7119665,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-18000-0608_0201.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0651,S_161142529,breakwaterd,1000,842.2208563344172,842.2208563344172,75.17064269,72.77504449999999,69.76785,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwaterd-parallel-capacity-1000-0608_0651.json,0.01,true,9.494892587070712,8.097836752950782,8754us,0,1.1474597295337519,10ms,10ms,breakwaterd,false,20,2ms,8.958862181960669,false,true,false,2141us,100us,964,0.05,true,31463us,10ms,26591us,13268us,2892,true,50492us,step
0607_2206,motivate-set,dagor,10000,3976.2731242575946,3976.2731242575946,34.639240199999996,28.383812600000002,24.149327,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-10000-0607_2206.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0013,motivate-set,breakwater,10000,3754.875217023667,3754.875217023667,37.737287529999996,31.005999649999993,24.188216500000003,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-10000-0608_0013.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0205,S_149998854,dagor,1000,999.8403494126458,999.8403494126458,117.44951998000002,115.4278849,113.13187300000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-dagor-parallel-capacity-1000-0608_0205.json,2.0144790634632894,true,0.02,0.001,1000us,0,0.001,3806us,10ms,dagor,false,9,6193us,0.02,false,true,false,10ms,100us,400,1.189880849637384,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0046,motivate-set,breakwater,18000,6866.7263046744465,6866.7263046744465,55.751223139999816,42.087764750000005,26.6227655,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-18000-0608_0046.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2241,motivate-set,dagor,16000,5085.510716509042,5085.510716509042,41.28138765999998,33.1873271,24.53773,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0607_2241.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0022,motivate-set,breakwaterd,20000,6704.3421764782415,6673.365151984962,100.07714420000003,72.578877,32.242163,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-20000-0608_0022.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0607_2151,motivate-get,dagor,30000,9592.920401604157,2397.086580593258,4587.387687859997,904.0802327999994,83.740251,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-30000-0607_2151.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0044,motivate-get,breakwater,10000,4872.846823551582,4858.2413671356335,25.220688020000015,11.395730700000003,5.173318,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-10000-0608_0044.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1751,motivate-set,breakwaterd,30000,6635.617365996332,6064.750707665739,184.6901704,142.6115188,62.420683,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwaterd-parallel-capacity-30000-0607_1751.json,0.01,true,9.494892587070712,8.097836752950782,8754us,0,1.1474597295337519,10ms,10ms,breakwaterd,false,20,2ms,8.958862181960669,false,true,false,2141us,100us,964,0.05,true,31463us,10ms,26591us,13268us,2892,true,50492us,step
0607_1525,motivate-set,breakwater,22000,6239.146346641915,6230.492605176668,95.92091608000001,66.4712382,33.322644499999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-22000-0607_1525.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_2330,motivate-get,breakwaterd,26000,7553.117226375582,2220.4125021817467,5099.344354199988,847.6225376000001,79.248091,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwaterd-parallel-capacity-26000-0607_2330.json,0.01,true,7.16324267765976,8.52203709658313,16898us,0,9.892631925098605,10ms,10ms,breakwaterd,false,20,2ms,9.873027806416664,false,true,false,4947us,100us,270,0.05,true,23536us,10ms,11335us,18100us,1415,true,45230us,step
0608_0107,motivate-set,charon,30000,4759.919817861342,4759.919817861342,52.12921939000001,39.18836040000001,26.0483825,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0608_0107.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_1640,motivate-set,breakwater,28000,,,,,,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-28000-0607_1640.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0005,motivate-set,dagor,16000,155.2220405158928,155.2220405158928,41.805625000000006,33.8308155,24.930973,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-16000-0608_0005.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2158,motivate-set,dagor,20000,4260.616440612761,4260.616440612761,48.20823720000001,35.86567079999999,24.95513,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-20000-0607_2158.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1452,motivate-get,charon,20000,6547.703464149565,6543.210973195042,21.61150336000001,13.266085599999997,5.603982,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-20000-0607_1452.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0607_1858,motivate-set,dagor,30000,2254.503792060206,1755.4105944908695,675.1509353500018,364.35213375,45.95497949999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-30000-0607_1858.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0653,S_161142529,dagor,1000,999.8653529837252,999.8653529837252,74.51492719999999,72.355596,69.475512,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-1000-0608_0653.json,2.1912220547332772,true,0.02,0.001,1000us,0,0.001,3605us,10ms,dagor,false,13,6462us,0.02,false,true,false,10ms,100us,400,0.8809237655977484,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0441,motivate-get,dagor,30000,9048.575401116726,2643.1539471177875,4912.493280180004,849.7888009000004,64.7753375,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-30000-0608_0441.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2208,S_149998854,charon,1000,989.9689939486445,989.9689939486445,116.84255181999997,114.97478795,112.95824999999999,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-charon-parallel-capacity-1000-0607_2208.json,0.01,true,0.02,0.001,1000us,57,0.001,10ms,2216us,charon,false,20,2ms,0.02,true,true,false,10ms,7192us,400,0.05,true,12500us,43793us,12500us,1000us,400,true,10ms,linear
0608_0153,motivate-set,dagor,26000,6450.1883508282435,6167.722658451245,216.47282014999962,124.73483225,43.651877999999996,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0608_0153.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0043,motivate-set,breakwater,14000,5290.82714038445,5290.82714038445,42.66797932,35.355528,24.739648,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-14000-0608_0043.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0618,motivate-set,charon,30000,4761.108612461305,4761.108612461305,46.69152699999999,38.0508102,26.1358495,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-charon-parallel-capacity-30000-0608_0618.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0608,S_149998854,breakwater,1000,966.5910008543956,966.5910008543956,117.05868391000001,115.10646064999999,113.07804250000001,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_149998854-control-breakwater-parallel-capacity-1000-0608_0608.json,0.01,true,0.02,0.2895180150248522,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,1.2813105474595612,false,true,false,82us,100us,1776,0.05,true,4618us,10ms,12500us,18779us,400,true,10ms,step
0607_2101,S_102000854,breakwater,1000,989.1829063732795,989.1829063732795,45.980725760000006,44.16358375,41.770857500000005,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_102000854-control-breakwater-parallel-capacity-1000-0607_2101.json,0.01,true,0.02,26.040867251256383,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.0,false,true,false,1000us,100us,1,0.05,true,1420us,10ms,12500us,2654us,400,true,10ms,step
0607_2104,motivate-set,dagor,22000,8775.908441506444,8775.908441506444,76.15972068999996,59.408845250000006,30.836835,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-22000-0607_2104.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_2303,motivate-get,breakwater,28000,5718.598650905687,2495.563863841248,343.44120746000016,155.50168339999982,38.939333,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-breakwater-parallel-capacity-28000-0607_2303.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0608_0805,motivate-get,dagor,24000,1668.5467529685277,1439.5806831209857,75.14155324,51.09119539999983,10.31291,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-24000-0608_0805.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0344,S_161142529,dagor,1000,1000.9398010926478,1000.9398010926478,74.29647243,72.40732885,69.502996,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-dagor-parallel-capacity-1000-0608_0344.json,2.1912220547332772,true,0.02,0.001,1000us,0,0.001,3605us,10ms,dagor,false,13,6462us,0.02,false,true,false,10ms,100us,400,0.8809237655977484,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0632,motivate-set,breakwater,30000,7929.902893480125,6879.780219436326,866.2495476999995,287.15159009999985,50.731842,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-breakwater-parallel-capacity-30000-0608_0632.json,0.01,true,0.02,0.869458465975631,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,0.5056524813385149,false,true,false,484us,100us,255,0.05,true,5724us,10ms,12500us,8986us,400,true,10ms,step
0607_1952,motivate-get,dagor,18000,10856.091992940826,10688.332847230507,40.753677240000016,22.039056199999997,7.162987,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-dagor-parallel-capacity-18000-0607_1952.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0608_0814,motivate-get,charon,16000,7309.34007491477,7306.892546357722,17.947217150000004,12.829970949999979,5.68487,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-get-control-charon-parallel-capacity-16000-0608_0814.json,0.01,true,0.02,0.001,1000us,138,0.001,10ms,5697us,charon,false,20,2ms,0.02,true,true,false,10ms,193us,400,0.05,true,12500us,14856us,12500us,1000us,400,true,10ms,linear
0608_0520,motivate-set,dagor,26000,7895.590391831261,7895.185966774055,75.87961848999997,55.772281499999984,29.497425,/home/jiali/Sync/Git/protobuf/ghz-results/social-motivate-set-control-dagor-parallel-capacity-26000-0608_0520.json,0.9402725344777285,true,0.02,0.001,1000us,0,0.001,16214us,10ms,dagor,false,18,69539us,0.02,false,true,false,10ms,100us,400,1.936523151438795,true,12500us,10ms,12500us,1000us,400,true,10ms,step
0607_1524,S_161142529,breakwater,10000,7177.981268429339,7175.609609220682,307.16006809999993,254.401531,139.596652,/home/jiali/Sync/Git/protobuf/ghz-results/social-S_161142529-control-breakwater-parallel-capacity-10000-0607_1524.json,0.01,true,0.02,0.2365020522901441,1000us,0,0.001,10ms,10ms,breakwater,false,20,2ms,2.4855710231244577,false,true,false,789us,100us,1425,0.05,true,1626us,10ms,12500us,3605us,400,true,10ms,step
